CellSize,CellShape,NucleusDensity,ChromatinTexture,CytoplasmSize,CellAdhesion,MitosisRate,NuclearMembrane,GrowthFactor,OxygenSaturation,Vascularization,InflammationMarkers,Diagnosis,CellType,GeneticMutation
68.47427003004518,0.5128822580760717,1.487724669248568,21.63294229373759,29.63800588485809,0.5127337796087705,2.9261464804343618,2.295447287864488,62.297403057035446,80.59907382279887,5.286962918718125,41.28362834664777,1.0,???,Presnt
62.27276691637382,0.5243542613086247,1.434268979437869,22.716967865694066,25.100539864981627,0.4635790605570387,3.283225054309032,2.475840207666537,57.42575759553272,77.81019014901283,4.87813449534958,41.98371116408523,0.0,Epthlial,Absnt
67.85779367489175,0.4941908888330258,50.0,20.55990424601112,29.983234938950083,0.5143489310912558,2.807318607307536,2.421605398507152,59.67162163624612,80.09673211809363,4.67686584629146,41.90649296736903,1.0,Epthlial,Absnt
64.94550565265641,0.4874796699823019,1.3449364562172184,20.671757009580485,29.27834349503315,0.5176962658386828,2.686022588803598,2.3941972666943703,60.66249217109687,80.4915855984355,4.860678631136651,42.13325534379805,1.0,Epthlial,Presnt
69.43394857629639,0.437305827056127,1.479826391129872,19.902067113597926,26.81238371780881,0.4607437722693008,3.458852025453404,2.5264526780697265,57.850076826489556,81.10217107118147,5.002285580788968,47.29739286231264,0.0,Mesnchymal,Presnt
67.49275105410123,0.4620820829547333,1.492866434976585,21.55078296786757,27.33988390327793,0.4614064541197827,3.4301647690621957,2.5689786795309355,57.59039463895147,80.47545609845555,5.224611651221112,43.9880867124769,0.0,Epthlial,Presnt
68.43323748799125,0.4908997680475114,1.396512158369808,21.52565364630633,29.19009555294258,0.4952578746979976,2.784812615675223,2.325787812435768,61.2076802060573,78.59963492290808,5.0017589499527535,39.22632366921995,1.0,???,Absnt
74.24758206165555,0.48720722120758075,50.0,21.739871215920928,30.7033500339707,0.4489501642937377,2.701949018404685,2.146248567594829,62.1895296831839,79.33146945850645,5.359893431100906,39.03817112360356,0.0,Mesnchymal,Presnt
68.62395160298078,0.4609505330637925,1.4835684433874965,20.71464442591038,25.68340432938546,0.4342897084939451,3.499172161618081,2.5014752420467987,57.36703966169671,79.03133530541551,4.782667762397078,45.185429281138354,0.0,???,Absnt
71.40902732604272,0.4837043728086095,1.3917005322950375,21.969429989297,30.339202304914128,0.4860789903355914,2.7205020252060392,2.276727612544541,60.25064918846985,79.37311659010314,4.764623141539981,37.77332203952539,1.0,Mesnchymal,Absnt
71.9037937398601,0.5343977500197357,1.3319810076595813,22.759148061816283,32.95282687088913,0.4528770313322326,2.561209456594911,2.1415623407901205,61.82183586164557,78.73213474947212,4.913128853064312,32.10598755112331,1.0,Mesnchymal,Absnt
76.27326261541963,0.4895783853920084,1.4364070840377052,22.558030749365344,33.24563015371218,0.4708063802805713,2.6677756830467096,2.1478033604703057,67.25846299143205,80.09952915463661,5.297740437311416,33.223746471280464,1.0,Epthlial,Presnt
67.65669697046381,0.4970077333561151,1.471828824588631,21.94146553854253,25.932127730907705,0.4804666628243147,3.3388463560599755,2.478470507243474,60.38519810691532,95.94337156906599,4.91074522953437,42.90463802643007,0.0,Epthlial,Presnt
70.65044895549585,0.4783576763536258,1.560251382941094,21.74069059471769,27.284440381746176,0.4586062925242771,3.751638965308644,2.6343283446762227,44.54282995932542,81.69428615634423,5.121408564029096,42.92071838552688,0.0,Epthlial,Presnt
72.78616257442481,0.474309255265375,1.3413863601538007,22.70890882581986,29.288639909578663,0.449489290900616,2.8770533904648983,2.223311785235098,63.17456849548411,81.9737435630565,4.526395859663015,37.685033927578736,1.0,Epthlial,Absnt
65.37458137916275,0.4976308848652061,1.4718583352599124,22.2278608774694,25.63554135440732,0.4849255774087758,3.3609754530596576,2.4664153943540565,60.21095345601869,78.57292872379664,5.368444725134081,44.153230276454956,0.0,???,Absnt
66.3670373822333,0.49126686272784237,1.4685173864343375,22.73313866950622,27.551518862723537,0.5216682252415814,3.2249188546819783,2.6631841654070554,61.790029621933584,81.07128320897063,5.215117101282912,40.86640340406319,0.0,Mesnchymal,Presnt
69.01488778883913,0.5365625493528642,1.3679090828564813,21.642638437840823,29.52811224895272,0.4936531015208974,2.733432287121543,2.302088271499239,63.150723495064,200.0,4.543565985702424,39.21839152758283,1.0,Epthlial,Absnt
77.32542631104435,0.4322907589147704,1.3514110148250578,22.1634296956824,29.671657926623205,0.4423302064783277,3.100542124604325,2.290781709221362,58.89082224204933,81.06510191106918,4.917682866357517,36.55645603175545,0.0,Epthlial,Absnt
64.86875637796538,0.4861528788700219,1.4827400274401183,21.39980176417972,24.33918244558938,0.4624339987076616,3.4194107098795206,2.300383825300675,57.280181288475376,78.76126810737588,4.9879495366081805,47.110391482261775,0.0,Mesnchymal,Presnt
66.71984154182391,0.5209803436661236,1.469320032455041,22.45986548892619,25.537245871348784,0.4702136855066112,3.443853156618367,2.561605313242559,46.26430096512824,79.23721548171281,5.392814792843078,42.81950758092503,0.0,Epthlial,Presnt
